"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 01 09:44:37 GMT 2021","Sat May 01 09:44:43 GMT 2021","5629","Petland Admin","Post Page","test.TestPostPage","test.TestPostPage","testDeclinePost","testDeclinePost",""
"passed","Sat May 01 09:44:27 GMT 2021","Sat May 01 09:44:35 GMT 2021","8255","Petland Admin","Post Page","test.TestPostPage","test.TestPostPage","testVerifyPost","testVerifyPost",""
"passed","Sat May 01 09:43:53 GMT 2021","Sat May 01 09:43:56 GMT 2021","3528","Petland Admin","User Page","test.TestUserPage","test.TestUserPage","testLockUser","testLockUser",""
"passed","Sat May 01 09:43:28 GMT 2021","Sat May 01 09:43:30 GMT 2021","2063","Petland Admin","Category Page","test.TestCategoryPage","test.TestCategoryPage","testAddCategory","testAddCategory",""
"passed","Sat May 01 09:43:59 GMT 2021","Sat May 01 09:44:02 GMT 2021","3139","Petland Admin","User Page","test.TestUserPage","test.TestUserPage","testUnLockUser","testUnLockUser",""
"passed","Sat May 01 09:44:15 GMT 2021","Sat May 01 09:44:19 GMT 2021","3501","Petland Admin","Subcategory Page","test.TestSubCategoryPage","test.TestSubCategoryPage","testUpdateCategory","testUpdateCategory",""
"passed","Sat May 01 09:43:47 GMT 2021","Sat May 01 09:43:51 GMT 2021","4075","Petland Admin","User Page","test.TestUserPage","test.TestUserPage","testUpdateUser","testUpdateUser",""
"passed","Sat May 01 09:43:42 GMT 2021","Sat May 01 09:43:45 GMT 2021","2622","Petland Admin","User Page","test.TestUserPage","test.TestUserPage","testCreateUser","testCreateUser",""
"passed","Sat May 01 09:44:21 GMT 2021","Sat May 01 09:44:24 GMT 2021","2603","Petland Admin","Subcategory Page","test.TestSubCategoryPage","test.TestSubCategoryPage","testDeleteCategory","testDeleteCategory",""
"passed","Sat May 01 09:44:04 GMT 2021","Sat May 01 09:44:07 GMT 2021","3215","Petland Admin","User Page","test.TestUserPage","test.TestUserPage","testDeleteUser","testDeleteUser",""
"passed","Sat May 01 09:42:51 GMT 2021","Sat May 01 09:43:23 GMT 2021","31375","Petland Admin","Login Page","test.TestLoginPage","test.TestLoginPage","testRequiredLogin","testRequiredLogin",""
"passed","Sat May 01 09:43:38 GMT 2021","Sat May 01 09:43:40 GMT 2021","2421","Petland Admin","Category Page","test.TestCategoryPage","test.TestCategoryPage","testDeleteCategory","testDeleteCategory",""
"passed","Sat May 01 09:44:09 GMT 2021","Sat May 01 09:44:13 GMT 2021","4327","Petland Admin","Subcategory Page","test.TestSubCategoryPage","test.TestSubCategoryPage","testAddSubCategory","testAddSubCategory",""
"passed","Sat May 01 09:43:23 GMT 2021","Sat May 01 09:43:25 GMT 2021","2350","Petland Admin","Login Page","test.TestLoginPage","test.TestLoginPage","testLoginSuccessfully","testLoginSuccessfully",""
"passed","Sat May 01 09:43:32 GMT 2021","Sat May 01 09:43:36 GMT 2021","3329","Petland Admin","Category Page","test.TestCategoryPage","test.TestCategoryPage","testUpdateCategory","testUpdateCategory",""
