"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 01 04:32:49 GMT 2021","Sat May 01 04:32:56 GMT 2021","6487","Petland Admin","Subcategory Page","test.TestSubCategoryPage","test.TestSubCategoryPage","testAddSubCategory","testAddSubCategory",""
"passed","Sat May 01 04:32:18 GMT 2021","Sat May 01 04:32:22 GMT 2021","4645","Petland Admin","User Page","test.TestUserPage","test.TestUserPage","testDeleteUser","testDeleteUser",""
"passed","Sat May 01 04:33:09 GMT 2021","Sat May 01 04:33:12 GMT 2021","3125","Petland Admin","Subcategory Page","test.TestSubCategoryPage","test.TestSubCategoryPage","testDeleteCategory","testDeleteCategory",""
"passed","Sat May 01 04:32:09 GMT 2021","Sat May 01 04:32:13 GMT 2021","4032","Petland Admin","User Page","test.TestUserPage","test.TestUserPage","testUnLockUser","testUnLockUser",""
"passed","Sat May 01 04:31:42 GMT 2021","Sat May 01 04:31:46 GMT 2021","4145","Petland Admin","User Page","test.TestUserPage","test.TestUserPage","testCreateUser","testCreateUser",""
"passed","Sat May 01 04:33:32 GMT 2021","Sat May 01 04:33:39 GMT 2021","7513","Petland Admin","Post Page","test.TestPostPage","test.TestPostPage","testDeclinePost","testDeclinePost",""
"passed","Sat May 01 04:32:26 GMT 2021","Sat May 01 04:32:29 GMT 2021","2922","Petland Admin","Category Page","test.TestCategoryPage","test.TestCategoryPage","testAddCategory","testAddCategory",""
"passed","Sat May 01 04:32:42 GMT 2021","Sat May 01 04:32:45 GMT 2021","2921","Petland Admin","Category Page","test.TestCategoryPage","test.TestCategoryPage","testDeleteCategory","testDeleteCategory",""
"passed","Sat May 01 04:33:18 GMT 2021","Sat May 01 04:33:27 GMT 2021","9817","Petland Admin","Post Page","test.TestPostPage","test.TestPostPage","testVerifyPost","testVerifyPost",""
"passed","Sat May 01 04:31:51 GMT 2021","Sat May 01 04:31:56 GMT 2021","5429","Petland Admin","User Page","test.TestUserPage","test.TestUserPage","testUpdateUser","testUpdateUser",""
"passed","Sat May 01 04:32:01 GMT 2021","Sat May 01 04:32:05 GMT 2021","4095","Petland Admin","User Page","test.TestUserPage","test.TestUserPage","testLockUser","testLockUser",""
"passed","Sat May 01 04:32:34 GMT 2021","Sat May 01 04:32:38 GMT 2021","4665","Petland Admin","Category Page","test.TestCategoryPage","test.TestCategoryPage","testUpdateCategory","testUpdateCategory",""
"passed","Sat May 01 04:31:24 GMT 2021","Sat May 01 04:31:32 GMT 2021","7928","Petland Admin","Login Page","test.TestLoginPage","test.TestLoginPage","testRequiredLogin","testRequiredLogin",""
"passed","Sat May 01 04:33:00 GMT 2021","Sat May 01 04:33:05 GMT 2021","5032","Petland Admin","Subcategory Page","test.TestSubCategoryPage","test.TestSubCategoryPage","testUpdateCategory","testUpdateCategory",""
"passed","Sat May 01 04:31:32 GMT 2021","Sat May 01 04:31:37 GMT 2021","4657","Petland Admin","Login Page","test.TestLoginPage","test.TestLoginPage","testLoginSuccessfully","testLoginSuccessfully",""
