"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 01 10:25:10 GMT 2021","Sat May 01 10:25:14 GMT 2021","3720","Petland Admin","Subcategory Page","test.TestSubCategoryPage","test.TestSubCategoryPage","testUpdateCategory","testUpdateCategory",""
"passed","Sat May 01 10:25:16 GMT 2021","Sat May 01 10:25:19 GMT 2021","2708","Petland Admin","Subcategory Page","test.TestSubCategoryPage","test.TestSubCategoryPage","testDeleteCategory","testDeleteCategory",""
"passed","Sat May 01 10:24:24 GMT 2021","Sat May 01 10:24:27 GMT 2021","3304","Petland Admin","Category Page","test.TestCategoryPage","test.TestCategoryPage","testUpdateCategory","testUpdateCategory",""
"passed","Sat May 01 10:25:03 GMT 2021","Sat May 01 10:25:08 GMT 2021","5013","Petland Admin","Subcategory Page","test.TestSubCategoryPage","test.TestSubCategoryPage","testAddSubCategory","testAddSubCategory",""
"passed","Sat May 01 10:24:19 GMT 2021","Sat May 01 10:24:22 GMT 2021","2217","Petland Admin","Category Page","test.TestCategoryPage","test.TestCategoryPage","testAddCategory","testAddCategory",""
"passed","Sat May 01 10:24:14 GMT 2021","Sat May 01 10:24:16 GMT 2021","2455","Petland Admin","Login Page","test.TestLoginPage","test.TestLoginPage","testLoginSuccessfully","testLoginSuccessfully",""
"passed","Sat May 01 10:24:09 GMT 2021","Sat May 01 10:24:14 GMT 2021","4813","Petland Admin","Login Page","test.TestLoginPage","test.TestLoginPage","testRequiredLogin","testRequiredLogin",""
"passed","Sat May 01 10:25:33 GMT 2021","Sat May 01 10:25:38 GMT 2021","5864","Petland Admin","Post Page","test.TestPostPage","test.TestPostPage","testDeclinePost","testDeclinePost",""
"passed","Sat May 01 10:24:52 GMT 2021","Sat May 01 10:24:55 GMT 2021","3546","Petland Admin","User Page","test.TestUserPage","test.TestUserPage","testUnLockUser","testUnLockUser",""
"passed","Sat May 01 10:24:39 GMT 2021","Sat May 01 10:24:44 GMT 2021","4302","Petland Admin","User Page","test.TestUserPage","test.TestUserPage","testUpdateUser","testUpdateUser",""
"passed","Sat May 01 10:24:34 GMT 2021","Sat May 01 10:24:37 GMT 2021","2763","Petland Admin","User Page","test.TestUserPage","test.TestUserPage","testCreateUser","testCreateUser",""
"passed","Sat May 01 10:24:46 GMT 2021","Sat May 01 10:24:49 GMT 2021","3552","Petland Admin","User Page","test.TestUserPage","test.TestUserPage","testLockUser","testLockUser",""
"passed","Sat May 01 10:24:57 GMT 2021","Sat May 01 10:25:00 GMT 2021","2969","Petland Admin","User Page","test.TestUserPage","test.TestUserPage","testDeleteUser","testDeleteUser",""
"passed","Sat May 01 10:25:22 GMT 2021","Sat May 01 10:25:30 GMT 2021","8357","Petland Admin","Post Page","test.TestPostPage","test.TestPostPage","testVerifyPost","testVerifyPost",""
"passed","Sat May 01 10:24:29 GMT 2021","Sat May 01 10:24:32 GMT 2021","2704","Petland Admin","Category Page","test.TestCategoryPage","test.TestCategoryPage","testDeleteCategory","testDeleteCategory",""
